PaperID,Title,Citations,Year,Paper url,Google Scholar profile name,Publication date,Journal,Source,Conference,Authors,Primary author,Supporting authors
17977209,Bootstrapping the Battle of Britain,5,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:mVmsd5A6BfQC,Niall MacKay,2020/1/1,Journal of Military History,,,"['Brennen Fagan', 'Ian Horwood', 'Niall MacKay', 'Christopher Price', 'Ed Richards', 'A Jamie Wood']",Brennen Fagan,"['Ian Horwood', 'Niall MacKay', 'Christopher Price', 'Ed Richards', 'A Jamie Wood']"
79121070,"Targeting, deployment, and loss-tolerance in Lanchester engagements",4,2021,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:_FxGoFyzp5QC,Niall MacKay,2021/1/1,Operations Research,,,"['Michael P Atkinson', 'Moshe Kress', 'Niall J MacKay']",Michael P Atkinson,"['Moshe Kress', 'Niall J MacKay']"
3360557,"More prevalent, less deadly? Bayesian inference of the COVID19 Infection Fatality Ratio from mortality data",4,2020,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:TQgYirikUcIC,Niall MacKay,2020/4/22,medRxiv,,,"['Gustav W Delius', 'Benedict J Powell', 'Martin A Bees', 'George WA Constable', 'Niall J MacKay', 'Jonathan W Pitchford']",Gustav W Delius,"['Benedict J Powell', 'Martin A Bees', 'George WA Constable', 'Niall J MacKay', 'Jonathan W Pitchford']"
21350781,Concentration and asymmetry in air combat: Lessons for the defensive employment of air power,4,2014,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:qjMakFHDy7sC,Niall MacKay,2014/1/1,Air Power Review,,,"['Ian Horwood', 'Niall MacKay', 'Christopher Price']",Ian Horwood,"['Niall MacKay', 'Christopher Price']"
52827104,"Rational R-matrices, centralizer algebras and tensor identities for e6 and e7 exceptional families of Lie algebras",4,2007,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:R3hNpaxXUhUC,Niall MacKay,2007/10/1,Journal of mathematical physics,,,"['NJ MacKay', 'A Taylor']",NJ MacKay,['A Taylor']
13071473,Bulk and boundary g_2 factorized S-matrices,4,2003,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:kNdYIx-mwKoC,Niall MacKay,2003/12/10,Journal of Physics A: Mathematical and General,,,"['NJ MacKay', 'BJ Short']",NJ MacKay,['BJ Short']
122263,Boundary scattering in the principal chiral model,4,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:4DMP91E08xMC,Niall MacKay,2001/12/1,Czechoslovak journal of physics,,,"['Niall MacKay', 'Ben Short']",Niall MacKay,['Ben Short']
13831467,The SO(N) principal chiral field on a half-line,4,1999,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:NaGl4SEjCO4C,Niall MacKay,1999/4/30,Journal of Physics A: Mathematical and General,,,['NJ MacKay'],NJ MacKay,
29469753,How to fold a spin chain: Integrable boundaries of the Heisenberg XXX and Inozemtsev hyperbolic models,3,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:pqnbT2bcN3wC,Niall MacKay,2017/4/25,Physics Letters A,,,"['Alejandro De La Rosa Gomez', 'Niall MacKay', 'Vidas Regelskis']",Alejandro De La Rosa Gomez,"['Niall MacKay', 'Vidas Regelskis']"
14875478,Response to ‘Some comments on MacKay's Lanchester mixed forces model’,3,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=r_eGXGkAAAAJ&cstart=20&pagesize=80&citation_for_view=r_eGXGkAAAAJ:BqipwSGYUEgC,Niall MacKay,2012/11/1,Journal of the Operational Research Society,,,['Niall J MacKay'],Niall J MacKay,
