PaperID,Title,Citations,Year,Paper url,Google Scholar profile name,Publication date,Journal,Source,Conference,Authors,Primary author,Supporting authors
71716846,Some aspects of instantons,16,2005,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:RHpTSmoSYBkC,Ed Corrigan,2005/6/11,,,,"['E Corrigan', 'P Goddard']",E Corrigan,['P Goddard']
57299674,Construction of spherically symmetric monopoles using the Atiyah-Drinfeld-Hitchin-Manin-Nahm formalism,16,1983,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:IWHjjKOFINEC,Ed Corrigan,1983/12/15,Physical Review D,,,"['MC Bowman', 'Edward Corrigan', 'P Goddard', 'A Puaca', 'A Soper']",MC Bowman,"['Edward Corrigan', 'P Goddard', 'A Puaca', 'A Soper']"
41862235,Boundary bound states in integrable quantum field theories,14,2000,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:-f6ydRqryjwC,Ed Corrigan,2000/10/12,arXiv preprint hep-th/0010094,,,['E Corrigan'],E Corrigan,
55138289,Aspects of affine Toda field theory,14,1991,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:j3f4tGmQtD8C,Ed Corrigan,1991/1/1,,,,"['HW Braden', 'E Corrigan', 'PE Dorey', 'R Sasaki']",HW Braden,"['E Corrigan', 'PE Dorey', 'R Sasaki']"
5827447,Static non-abelian forces and the permutation group,12,1979,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:_Qo2XoVZTnwC,Ed Corrigan,1979/4/9,Physics Letters B,,,['E Corrigan'],E Corrigan,
67788448,ON THE PERTURBATIVE EXPANSION OF BOUNDARY REFLECTION FACTORS OF THE SUPERSYMMETRIC SINH–GORDON MODEL,10,2001,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:mB3voiENLucC,Ed Corrigan,2001/2/10,International Journal of Modern Physics A,,,"['M Ablikim', 'E Corrigan']",M Ablikim,['E Corrigan']
91696224,Type I integrable defects and finite-gap solutions for KdV and sine-Gordon models,9,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:wbdj-CoPYUoC,Ed Corrigan,2017/6/19,Journal of Physics A: Mathematical and Theoretical,,,"['Ed Corrigan', 'R Parini']",Ed Corrigan,['R Parini']
96692998,Infinite dimension reflection matrices in the sine-Gordon model with a boundary,8,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:zA6iFVUQeVQC,Ed Corrigan,2012/6/1,Journal of High Energy Physics,,,"['Ed Corrigan', 'Cristina Zambon']",Ed Corrigan,['Cristina Zambon']
68972501,Aspects of defects in integrable quantum field theory,7,2012,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:RYcK_YlVTxYC,Ed Corrigan,2012/5/1,Theoretical and Mathematical Physics,,,['Ed Corrigan'],Ed Corrigan,
19477059,Aspects of affine Toda field theory on a half line,7,1994,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:-_dYPAW6P2MC,Ed Corrigan,1994/2/1,arXiv preprint hep-th/9407148,,,"['E Corrigan', 'PE Dorey', 'RH Rietdijk']",E Corrigan,"['PE Dorey', 'RH Rietdijk']"
10342122,Integrable models with boundaries and defects,6,2004,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:_xSYboBqXhAC,Ed Corrigan,2004/11/11,arXiv preprint math-ph/0411043,,,['Ed Corrigan'],Ed Corrigan,
18678502,The off-mass shell physical state projection operator for the dual resonance model,6,1973,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ipm-si4AAAAJ&cstart=20&pagesize=80&citation_for_view=ipm-si4AAAAJ:maZDTaKrznsC,Ed Corrigan,1973/6/11,Physics Letters B,,,"['EF Corrigan', 'P Goddard']",EF Corrigan,['P Goddard']
